TITLE,DATE,TEXT,UID
"Galactic News: Focus on Democracy",25 FEB 3302,"This weekly roundup highlights some of the minor factions pursuing the dream of democratic freedom by holding elections.

 Here are 10 of the 3,284 minor factions holding elections:

 Chick Bara Empire Party

 Leaders of LHS 369

 LHS 6427 Universal Partners

 Movement for Delkar Revolutionary Party

 Chiut Empire League

 Monarchy of Berkanan

 Social Kokan Coalition

 Djabushis Systems

 LTT 6714 Company

 Untun Services

 Elections occur when two minor factions of a similar political structure resolve a conflict over ownership and influence within a system. 

 Data is correct at time of publishing.",https://community.elitedangerous.com/en/galnet/uid/56ced3da9657ba154124e210
"Galactic News: Weekly Powers Update Incoming",24 FEB 3302,"In the early hours of tomorrow morning (7.00am GMT), the GalNet monitoring of powers' activities will go offline for a short period while the latest data is assembled.

 Any pilots who operate for one of the powers must deliver any cargo or vouchers before this time to ensure their activities are registered.",https://community.elitedangerous.com/en/galnet/uid/56cd7f889657ba7d219aaddb
"Galactic News: Weekly Security Digest",23 FEB 3302,"In this weekly report, the latest GalNet data is assembled to present ten minor factions experiencing civil unrest or lockdown in their systems.

 Here are 10 of the 760 minor factions in lockdown:

 Freedom Party of Banisas

 Partnership of Ross 5

 Kamchairra Society

 Bureau of Yeng Front

 Blue Travel Interstellar

 Croman Dynamic Incorporated

 29 Arietis Future

 Allied Kui Xenab Regulatory State

 LFT 214 People's Co-operative

 Tata Limited

 Lockdowns increase the security rating for a system but also have a negative effect on the system's wealth. Increased bounty hunting activity can shorten the lockdown period.

 Here are 10 of the 750 minor factions experiencing civil unrest:

 Hez Pef Jet Transport Company

 Segontiaci Imperial Society

 Liberals of Jumukulayon 

 Revolutionary Nysa Future

 Wolf 412 Labour

 Anum Empire Assembly

 Picaurukan Life Industries

 MCC 868 Netcoms Services

 Tun Dynamic Corp.

 Gommat Defence Party

 Civil unrest is caused by illegal activity within the system as well completing contracts from more nefarious sources. The wealth rating and standard of living will suffer when a system contains civil unrest. Combat missions and activities can be utilised to end civil unrest.

 Data is correct at time of publishing.",https://community.elitedangerous.com/en/galnet/uid/56cc369a9657ba79219aaddb
"Galactic News: Weekly Economic Report",22 FEB 3302,"In this weekly digest, the latest GalNet data is compiled to show the economic state of a short list of minor factions and the star systems they inhabit.

 Here are 10 of the 12,191 minor factions currently enjoying an economic boom:

 Regir Boys

 Official Eravate Flag

 New 15 Lambda Aurigae Revolutionary Party

 Amun Public Co

 Polevnic Blue Universal Inc

 Hurukuntak Company

 Hermoduroua Incorporated

 New Meliae Flag

 6 Andromedae Order

 Noatiaca Public Limited

 When in boom, the wealth of a system is increased for the duration and all trade missions have double the effect on influence. Boom can also positively increase a minor faction's influence. Boom can be entered by consistent trade profits and completed trade contracts. Booms tend to last until they naturally expire or until some other indicator takes precedence, such as famine.

 Here are 10 of the 524 factions currently experiencing economic bust:

 United Epsilon Indi Flag

 Erh Lohra Crew

 BD-02 4304 Jet Drug Empire

 Ross 720 Crimson Cartel

 Gridge Public Group

 Jupalo Purple Boys

 People's Urvane Labour

 Mahei Posse

 HR 8170 Blue General Commodities

 Liberals of Wolf 287

 The wealth of a system diminishes while in bust and the minor faction's influence is also lessened. The effect of trade contracts and actions do not contribute to boom while a bust is active. A bust generally has to run its course before ending.

 Data is correct at time of publishing.",https://community.elitedangerous.com/en/galnet/uid/56cae5669657ba9f449aaddb
"Powerplay: Weekly Report",19 FEB 3302,"Prime Minister Edmund Mahon, and the Alliance as a whole, celebrated the momentous signing of trade agreements in Mong Kung and Pincunche this week. With the finalization of these agreements, the Alliance network boasts a total of 90 influential trade hubs. The overall economic outlook in the Alliance remains the envy of other trade networks.

 Federal President Zachary Hudson's fleets easily corrected the supply shortages they were faced with last week, delivering approximately 6.6 billion credits worth of garrison supplies to naval bases throughout the president's sphere of influence. But President Hudson was unable to open a naval base in Concantae due to intense local opposition. The navy is now surveying numerous systems to find suitable accommodation for the burgeoning fleet.

 Federal Shadow President Felicia Winters was unable to secure the support of the Amuzgo and Chukchan systems through aid packages and Liberal propaganda this week. But efforts to woo the political leaders of Djanharu, Juipedi and HIP 47328 are currently underway. Should these systems become supporters of the Shadow President, the Liberal party will hold sway in a total of 71 key systems.

 Princess Aisling Duval secured new supporters in HIP 77470 this week, bringing the total number of systems supporting the People's Princess to 63. Popular support for Princess Aisling is growing in the Ekono system, and it is expected that representatives from Ekono will affirm the system's support of the People's Princess by next Thursday.

 Imperial Senator Zemina Torval's attempts to secure a controlling interest in the infrastructures of V2689 Orionis and HR 6948 this week were unsuccessful. With no new acquisitions expected during the coming week, the senator will likely focus her efforts on quashing opposition from political dissidents within her sphere of influence.

 SiriusGov CEO Li Yong-Rui suffered setbacks in the Polecteri and San systems this week, preventing Sirius from incorporating the assets of both systems into the Sirius portfolio. Undaunted, Li Yong-Rui is preparing to finalize the purchase of both private and government sectors in the Aranka system during the coming week.

 Emperor Arissa Lavigny-Duval was faced with continued supply shortages this week, forcing the Shield of Justice to terminate services in Olelbis, Damoorai and Kappa. Garrison supplies were consumed at near-record levels in Namamasairu, Bragit, Yab Camalo, Cibola, Redoneangi, Igal and Kuuku, jeopardizing the ability of the Shield of Justice to maintain adequate security. If the Emperor is forced to withdraw her fleets from all seven systems, her direct influence will extend to only 57 key systems.

 Simguru Pranav Antal welcomed the inhabitants of HIP 7076 into the Utopian fold this week, promising the populace a chance to begin again in a golden land of opportunity. Utopians also celebrated a significant milestone in the fledgling power's history: Simguru Antal now has Utopian enclaves in 50 systems.

 Imperial Senator Denton Patreus secured harbour for his fleets in the Contie system this week, easily overcoming violent opposition from local dissidents. A number of arms deals fell through, however, weakening any plans the senator may have had to expand his influence. The coming week will be characterised by the defensive deployments of Patreus' fleets.

 Pirate Lord Archon Delaine successfully instigated infighting and violent insurrection in Morronii and HIP 111880 this week, and pirate vessels have been witnessed supporting criminal elements in both systems. The Pirate Lord appears poised to claim new territory mere weeks after he lost control of three systems.

 Commander Corrigendum",https://community.elitedangerous.com/en/galnet/uid/56c6fb8e9657ba72378f8cad
"Galactic News: Focus on Democracy",18 FEB 3302,"This weekly roundup highlights some of the minor factions pursuing the dream of democratic freedom by holding elections.

 Here are 10 of the 2,545 minor factions holding elections:

 Unktock Free

 Yab Yum Purple Allied Industry

 BD+75 58 Regulatory State

 People's HIP 47328 Progressive Party

 Dukes of HIP 7018

 Yab Yum Inc

 BD+24 1451 Major Corporation

 Partnership of Menes

 LTT 17102 Industries

 Wongkho Jet Electronics Industry

 Elections occur when two minor factions of a similar political structure resolve a conflict over ownership and influence within a system. 

 Data is correct at time of publishing.",https://community.elitedangerous.com/en/galnet/uid/56c5970f9657ba0d388f8cac
"Galactic News: Weekly Powers Update Incoming",17 FEB 3302,"In the early hours of tomorrow morning (7.00am GMT), the GalNet monitoring of powers' activities will go offline for a short period while the latest data is assembled.

 Any pilots who operate for one of the powers must deliver any cargo or vouchers before this time to ensure their activities are registered.",https://community.elitedangerous.com/en/galnet/uid/56c447249657ba72378f8cac
"Galactic News: Weekly Security Digest",16 FEB 3302,"In this weekly report, the latest GalNet data is assembled to present ten minor factions experiencing civil unrest or lockdown in their systems.

 Here are 10 of the 839 minor factions in lockdown:

 Earth Defense Fleet

 Jangore Monarchy

 League of LP 195-25

 Carverda Empire Assembly

 Futhorc Imperial Society

 Wolf 225 Dominion

 Allowa Vision and Co

 Bureau of Atropos Conservatives

 HIP 12766 Empire Party

 Xiri Crimson Public Ltd

 Lockdowns increase the security rating for a system but also have a negative effect on the system's wealth. Increased bounty hunting activity can shorten the lockdown period.

 Here are 10 of the 835 minor factions experiencing civil unrest:

 Liberty Party of Lodhary

 Kakmbutan Comms Inc

 Sopontet Free

 Gabri Labour

 Wiknani Blue Transport Solutions

 Movement for Inmutha Progressive Party

 Rata Bares Empire Group

 Dvorsi Empire Assembly

 LTT 9810 Citizens' Forum

 Wayaliti Independent Consulate

 Civil unrest is caused by illegal activity within the system as well completing contracts from more nefarious sources. The wealth rating and standard of living will suffer when a system contains civil unrest. Combat missions and activities can be utilised to end civil unrest.

 Data is correct at time of publishing.",https://community.elitedangerous.com/en/galnet/uid/56c2f7769657ba64628f8cac
"Galactic News: Weekly Economic Report",15 FEB 3302,"In this weekly digest, the latest GalNet data is compiled to show the economic state of a short list of minor factions and the star systems they inhabit.

 Here are 10 of the 12,144 minor factions currently enjoying an economic boom:

 Coalition of Darahk

 Lhou Xuang Prison Colony

 HIP 60662 Interstellar

 NLTT 47967 Industries

 Wakonoto Universal Limited

 Lambda-1 Tucanae Citizen's Party

 Llwydanane Exchange

 HR 6565 Purple Natural Ltd

 Progressive Party of LP 747-25

 Independents of Timbarichs

 When in boom, the wealth of a system is increased for the duration and all trade missions have double the effect on influence. Boom can also positively increase a minor faction's influence. Boom can be entered by consistent trade profits and completed trade contracts. Booms tend to last until they naturally expire or until some other indicator takes precedence, such as famine.

 Here are 10 of the 544 factions currently experiencing economic bust:

 Mahei Posse

 Huokang Crimson Dynamic Co

 Zaonce Jet Gang

 14 i Orionis Jet Camorra

 Luhman 16 First

 Bhumliaurt Blue Brothers

 Revolutionary Songbe Green Party

 Epsilon Indi Party

 Earls of Uzumeru

 CU Cancri Purple Brothers

 The wealth of a system diminishes while in bust and the minor faction's influence is also lessened. The effect of trade contracts and actions do not contribute to boom while a bust is active. A bust generally has to run its course before ending.

 Data is correct at time of publishing.",https://community.elitedangerous.com/en/galnet/uid/56c1a6f19657ba6573fb9f0a
"Galactic News: Weekly Expansion List",13 FEB 3302,"Each week, GalNet presents a list of 10 of the 1,208 minor factions currently expanding into new systems.

 Conservatives of Tiliala

 Nez Pelliri Gang

 Nagii Union

 Revolutionary Pontae Liberals

 Aonibozo Silver State Services

 Earls of Pripai

 Negi Coalition

 Workers of HD 13931 Revolutionary Party

 Confederacy of Cochipati

 Movement for Regulus Labour

 Expansion occurs when a minor faction reaches a sufficient influence rating and there is a populated system within striking distance. The act of expansion is a costly one, and the wealth and development rating suffers during the period of expansion.

 Data is correct at time of publishing.",https://community.elitedangerous.com/en/galnet/uid/56bdb9e69657ba9227153df1
"Galactic News: Weekly Conflict Report",12 FEB 3302,"This weekly transmission lists some of the systems currently in conflict around the galaxy, based on the latest data.

 Here are 10 of the 14,948 minor factions involved in a civil war:

 Biamoana Silver Comms Inc

 Workers of HIP 24660 Union Party

 Carini Silver Drug Empire

 Democrats of Carini

 Namo Purple Vision Co

 Posse of Namo

 Elivagar Law Party

 Elivagar Company

 71 Epsilon Piscium Indie Party

 71 Epsilon Piscium Network

 Civil wars involve conflict between minor factions in the same system over ownership of major assets such as starports. During civil wars, only combat missions and activities help bring the conflict to a resolution. Security, development level and standard of living indicators all drop for the duration of the civil war.

 Here are 10 of the 6,581 minor factions at war:

 NLTT 12130 Blue Galactic Prtnrs 

 Ix Defence Party

 Regulatory State of Piar

 31 Vulpeculae Blue Mafia

 Peramongan Comms Incorporated

 The Dukes of Mikunn

 Nagi Empire Pact

 Chhaleenes Imperial Society

 Gun Jet Netcoms Inc

 Progressive Party of HR 1254

 Wars occur when a minor faction invades another star system. For the duration of the conflict, wealth, security and standard of living are all severely impacted. Combat missions and activities determine who wins the war. If no winner emerges, the war ends in a ceasefire.

 Data is correct at time of publishing.",https://community.elitedangerous.com/en/galnet/uid/56bdb7229657ba8e27153df2
"Galactic News: Focus on Democracy",11 FEB 3302,"This weekly roundup highlights some of the minor factions pursuing the dream of democratic freedom by holding elections.

 Here are 10 of the 2,971 minor factions holding elections:

 Ba Njok Netcoms Commodities

 Green Party of LHS 3549

 New BD+23 3151 Revolutionary Party

 BD-01 3500 Electronics Services

 Juma Republic Party

 Alliance of Tiano

 Asgaa Galactic Industries

 Baadaga Purple Life Co

 LTT 11958 Freedom Party

 People's Procyon Values Party

 Elections occur when two minor factions of a similar political structure resolve a conflict over ownership and influence within a system.

 Data is correct at time of publishing.",https://community.elitedangerous.com/en/galnet/uid/56bc61569657bac724153df1
"Galactic News: Weekly Powers Update Incoming",10 FEB 3302,"In the early hours of tomorrow morning (7.00am GMT), the GalNet monitoring of powers' activities will go offline for a short period while the latest data is assembled.

 Any pilots who operate for one of the powers must deliver any cargo or vouchers before this time to ensure their activities are registered.",https://community.elitedangerous.com/en/galnet/uid/56bb0f739657ba9427153df1
"Galactic News: Weekly Security Digest",09 FEB 3302,"In this weekly report, the latest GalNet data is assembled to present ten minor factions experiencing civil unrest or lockdown in their systems.

 Here are 10 of the 968 minor factions in lockdown:

 Pixel Bandits Security Force

 Baedi Di Industries

 Coalition of Bembarriosk

 Ross 23 Incorporated

 Miribusha Fortune and Co

 Traditional LP 417-213 Conservatives

 Ruchbah Progressive Party

 United Nedos League

 Bureau of Aulis

 FF Andromedae Boys

 Lockdowns increase the security rating for a system but also have a negative effect on the system's wealth. Increased bounty hunting activity can shorten the lockdown period.

 Here are 10 of the 961 minor factions experiencing civil unrest:

 Calor First

 Neperimpox Jet Fortune Ind

 HIP 110127 Empire Pact

 NLTT 44958 Energy Group

 LHS 2936 Network

 Kaushpoos Pro-Alliance Union

 New Taosha League

 Workers of Ross 162 Alliance

 Mebekre Group

 Dukes of HIP 14684

 Civil unrest is caused by illegal activity within the system as well completing contracts from more nefarious sources. The wealth rating and standard of living will suffer when a system contains civil unrest. Combat missions and activities can be utilised to end civil unrest.

 Data is correct at time of publishing.",https://community.elitedangerous.com/en/galnet/uid/56b9b8fe9657ba4a4bb4c9d4
"Galactic News: Weekly Economic Report",08 FEB 3302,"In this weekly digest, the latest GalNet data is compiled to show the economic state of a short list of minor factions and the star systems they inhabit.

 Here are 10 of the 12,567 minor factions currently enjoying an economic boom:

 Kunie Future

 Bulgarlmadi Incorporated

 Sopdet Imperial Society

 Labour of Uadjiru

 HIP 4003 Empire League

 Purple Major Commodities

 New HIP 20869 Defence Force

 Cemiess Inc

 Avan Law Party

 Gondul Empire Group

 When in boom, the wealth of a system is increased for the duration and all trade missions have double the effect on influence. Boom can also positively increase a minor faction's influence. Boom can be entered by consistent trade profits and completed trade contracts. Booms tend to last until they naturally expire or until some other indicator takes precedence, such as famine.

 Here are 10 of the 576 factions currently experiencing economic bust:

 Labour of Cernobog

 Malloc Law Party

 Integrated Gundiae

 Brotherhood of Guathiti 

 Drug Empire of Apam Napat

 Evejitaka Liberals

 United Xuanduna Resistance

 Dragons of Nastrond

 Laedla Netcoms Systems

 Independents of Udihikoja

 The wealth of a system diminishes while in bust and the minor faction's influence is also lessened. The effect of trade contracts and actions do not contribute to boom while a bust is active. A bust generally has to run its course before ending.

 Data is correct at time of publishing.",https://community.elitedangerous.com/en/galnet/uid/56b86c6c9657ba1704b4c9d4
"Galactic News: Ishmael Palin to Depart for Maia b1ba",07 FEB 3302,"It has been several weeks since Professor Ishmael Palin, the scientist researching the Unknown Artefacts, appealed for help in establishing a new research outpost on Maia b1ba. The appeal was enthusiastically received by the galactic community, resulting in a huge influx of deliveries to Obsidian Orbital, Professor Palin's base of operations. But since then there has been no news about the new research base, prompting some to wonder if it would in fact materialise.

 In a statement released today, Professor Palin explained the reasons for the hold-up, and reassured the public that the research base would go ahead:

 'I know the galactic community is eager to unravel the mystery of the Unknown Artefacts. The fact is that my team and I were sidetracked by our recent breakthroughs with the UAs and meta-alloys. I can assure the public, however, that the new research outpost will go ahead – in fact, my team and I will be departing for Maia b1ba imminently.'

 The professor's ship, containing a wealth of valuable research material, is expected to set off in the next 24 hours.",https://community.elitedangerous.com/en/galnet/uid/56b49d799657ba3b18c00374
"Noticias de la comunidad: Nuevos avistamientos de la Diamondback",06 FEB 3302,"Tras el informe de Obsidian Orbital emitido hace unos días en el que se informaba de una Diamondback Explorer que fue observada escaneando la estación, han empezado a aparecer más noticias de avistamientos. Un piloto llamado Comandante Doumaz_B afirmó:

 'Acabo de ver una de esas extrañas Diamondbacks dando vueltas en círculo en torno a Zenbei Orbital en Vaka. Estaba volando lateralmente, encarando siempre a la estación y no tenía ninguna señal que poder fijar. Intenté seguirla en mi Correo Imperial pero era demasiado rápida. La seguí por unos momentos y de repente... desapareció'.

 La mayoría de los avisos de avistamiento son obviamente falsos, pero algunos de ellos podrían ser legítimos. La brevedad de estos elusivos encuentros y la falta de datos verídicos hacen difícil atribuir esa nave a ninguna organización conocida.

 A la vista de estos avisos, muchos sistemas han decidido poner sus fuerzas de seguridad en alerta.

 Comandante Corrigendum",https://community.elitedangerous.com/en/galnet/uid/56b490409657ba0564c00375
"Freelance Report: Detail of Dr Arcanonn Death Threats Revealed",05 FEB 3302,"Nelson De Rosa, chief of security for the Canonn Interstellar Research Group, has released a statement to the media:

 'Dr Arcanonn has been receiving threats from crackpots for months, but this time the threat was more credible: that if he visited Professor Palin in Maia he would be 'terminated'. A meeting between the two scientists had indeed been planned, but was not common knowledge.'

 'We've now determined that Socha Korbemile, the doctor's research assistant, had been leaking sensitive information to an unknown source for some time. We are now probing possible links to Varati-based groups that have previously obstructed our research, and to the intruders who infiltrated Christian Dock in November last year.'

 'We are also looking for Dr Huros, whose militant views on alien life have previously brought him into conflict with Dr Arcanonn. I want to eliminate him from our investigation as soon as possible, so I would appreciate any information on his whereabouts.'

 Commander Lord Zoltan",https://community.elitedangerous.com/en/galnet/uid/56b48a349657ba2e18c00376
"Galactic News: Focus on Democracy",04 FEB 3302,"This weekly roundup highlights some of the minor factions pursuing the dream of democratic freedom by holding elections.

 Here are 10 of the 3,157 minor factions holding elections:

 Omagatae Liberals

 Aisling's Angels

 Purple Public Corp.

 Orerve Universal Limited

 LFT 90 Regulatory State

 Belianses aristocrats

 HIP 26890 Comms Systems

 Tao Tzaka Corp. 

 Carpaka Holdings

 HIP 32350 Industries

 Elections occur when two minor factions of a similar political structure resolve a conflict over ownership and influence within a system.

 Data is correct at time of publishing.",https://community.elitedangerous.com/en/galnet/uid/56b323409657ba3e18c00374
"Galactic News: Weekly Powers Update Incoming",03 FEB 3302,"In the early hours of tomorrow morning (7.00am GMT), the GalNet monitoring of powers' activities will go offline for a short period while the latest data is assembled.

 Any pilots who operate for one of the powers must deliver any cargo or vouchers before this time to ensure their activities are registered.",https://community.elitedangerous.com/en/galnet/uid/56b1d2119657ba184300da31
"Galactic News: Weekly Security Digest",02 FEB 3302,"In this weekly report, the latest GalNet data is assembled to present ten minor factions experiencing civil unrest or lockdown in their systems.

 Here are 10 of the 1,151 minor factions in lockdown:

 Milpiriyo Vision Commodities

 New Boreas Union

 V492 Lyrae Purple Dragons

 LHS 1167 Blue Brothers

 Lu Yupik Creative Network

 GD 69 League

 Quan Gurus Crimson Public Ltd

 Defence Force of Wheemehimo 

 Kagudi Front

 Gatoborod Partners

 Lockdowns increase the security rating for a system but also have a negative effect on the system's wealth. Increased bounty hunting activity can shorten the lockdown period.

 Here are 10 of the 1,141 minor factions experiencing civil unrest:

 Gun Jet Netcoms Inc

 Nysa Exchange

 Hamal Hand Gang

 Ch'u Ti Co

 Bandjigali Jet Creative Network

 Scorpions Order

 New Unktomi Democrats

 Atropos Major Network

 Bang Vision Services

 Labour of V902 Centauri

 Civil unrest is caused by illegal activity within the system as well completing contracts from more nefarious sources. The wealth rating and standard of living will suffer when a system contains civil unrest. Combat missions and activities can be utilised to end civil unrest.

 Data is correct at time of publishing.",https://community.elitedangerous.com/en/galnet/uid/56b080929657ba8f4300da31
"Galactic News: Weekly Economic Report",01 FEB 3302,"In this weekly digest, the latest GalNet data is compiled to show the economic state of a short list of minor factions and the star systems they inhabit.

 Here are 10 of the 12,154 minor factions currently enjoying an economic boom:

 HIP 29964 Natural Limited

 Ocairi Inc

 Values Party of Wei Jung

 Future of Durok

 Wunjo Independent Union

 LTT 12058 Values Party

 Waricare Group 

 Siaroju Gold Posse

 Lahara Allied Network

 Thiana United Group

 When in boom, the wealth of a system is increased for the duration and all trade missions have double the effect on influence. Boom can also positively increase a minor faction's influence. Boom can be entered by consistent trade profits and completed trade contracts. Booms tend to last until they naturally expire or until some other indicator takes precedence, such as famine.

 Here are 10 of the 600 factions currently experiencing economic bust:

 Njorog Democrats

 Furbaide Syndicate

 Pand Inc

 Wandjin Boys

 Wolf 896 Crimson Crew

 Official Rajukru Party

 LHS 1446 Blue Partnership

 League of George Pantazis Defence Force

 HIP 101846 Crimson Fortune

 Integrated Qahat

 The wealth of a system diminishes while in bust and the minor faction's influence is also lessened. The effect of trade contracts and actions do not contribute to boom while a bust is active. A bust generally has to run its course before ending.

 Data is correct at time of publishing.",https://community.elitedangerous.com/en/galnet/uid/56af35b29657bab27300da31
"Galactic News: Unidentified Spacecraft Observed at Obsidian Orbital",31 JAN 3302,"Speculation is rife at Obsidian Orbital this morning following a close-quarters encounter with an unidentified Diamondback Explorer. According to Chloe Anders, a member of the surveillance team at Christian Dock, the mysterious vessel came within 10 kilometres of the station while performing what was described as a 'high-speed pass':

 'I saw it approach and assumed it was about to submit a docking request, but instead it just started circling the station. It had an unusual designation – 'S6: 7' – so I tried hailing it, but there was no response. Then our sensors lit up. I couldn't believe it – the damned thing was scanning the station! I told the weapons team to stand by, but the next thing I knew, it was gone.'

 Asked for her opinion of the vessel's purpose, Anders said: 'I know it sounds crazy, but when I saw it circling the station like that, the only thing I could think was that it was looking for something.'",https://community.elitedangerous.com/en/galnet/uid/56ab79989657ba031aaab151
"Galactic News: Weekly Expansion List",30 JAN 3302,"Each week, GalNet presents a list of 10 of the 1,276 minor factions currently expanding into new systems.

 Bragpurukab Legal Interstellar

 Brutas Crimson Netcoms Corp.

 Yansisma Fortune Ltd

 Balanu Corporation

 Kalibia State Services

 Mob of GCRV 54903

 Social Eleu Progressive Party

 Purple Central Industry

 Tocopa Corp.

 Mebegernir Network

 Expansion occurs when a minor faction reaches a sufficient influence rating and there is a populated system within striking distance. The act of expansion is a costly one, and the wealth and development rating suffers during the period of expansion.

 Data is correct at time of publishing.",https://community.elitedangerous.com/en/galnet/uid/56ab3e239657bae456aab151
"Galactic News: Weekly Conflict Report",29 JAN 3302,"This weekly transmission lists some of the systems currently in conflict around the galaxy, based on the latest data.

 Here are 10 of the 15,435 minor factions involved in a civil war:

 LTT 15574 Regulatory State

 Lords of LFT 698

 Chaiman Dominion

 Chaiman Incorporated

 LHS 2412 Jet Universal Industry

 Green Party of Arawere

 Ac Yama and Co

 Democrats of Ac Yama

 Constitution Party of HIP 91563

 HIP 91563 Advanced Incorporated

 Civil wars involve conflict between minor factions in the same system over ownership of major assets such as starports. During civil wars, only combat missions and activities help bring the conflict to a resolution. Security, development level and standard of living indicators all drop for the duration of the civil war.

 Here are 10 of the 6,593 minor factions at war:

 Hand Gang of Pukkeenat

 Arebeghe Partners

 Gliese 9312 Purple Syndicate

 League of Xeretes

 Union of Zenus Progressive Party

 Sardandi Silver Power Services

 HIP 3864 Allied Industry

 LFT 1594 State Company

 Yin T'ien Corp.

 HIP 3125 Blue Electronics Inc

 Wars occur when a minor faction invades another star system. For the duration of the conflict, wealth, security and standard of living are all severely impacted. Combat missions and activities determine who wins the war. If no winner emerges, the war ends in a ceasefire.

 Data is correct at time of publishing.",https://community.elitedangerous.com/en/galnet/uid/56ab3d759657ba2e56aab151
"Galactic News: Focus on Democracy",28 JAN 3302,"This weekly roundup highlights some of the minor factions pursuing the dream of democratic freedom by holding elections.

 Here are 10 of the 3,139 minor factions holding elections:

 Green Party of Ross 302 0

 Official Kosha Dominion

 V2689 Orionis Jet Transport Ltd

 V2689 Orionis Limited

 Matia Empire League

 Xuanduna Imperial Society

 Nagnutli Gold Federal Partners

 Wapiya Crimson Universal Systems

 HIP 116436 Empire League

 Labour of Acane

 Elections occur when two minor factions of a similar political structure resolve a conflict over ownership and influence within a system. 

 Data is correct at time of publishing.",https://community.elitedangerous.com/en/galnet/uid/56a9e9db9657ba7373be67bd
"Galactic News: Weekly Powers Update Incoming",27 JAN 3302,"In the early hours of tomorrow morning (7.00am GMT), the GalNet monitoring of powers' activities will go offline for a short period while the latest data is assembled.

 Any pilots who operate for one of the powers must deliver any cargo or vouchers before this time to ensure their activities are registered.",https://community.elitedangerous.com/en/galnet/uid/56a89af29657ba7573be67bd
"Galactic News: Weekly Security Digest",26 JAN 3302,"In this weekly report, the latest GalNet data is assembled to present ten minor factions experiencing civil unrest or lockdown in their systems.

 Here are 10 of the 1,128 minor factions in lockdown:

 Progressive Party of Nawait

 Binjamingi Allied Ltd

 Ining Industry

 Union of Contien Progressive Party

 Ngaru Services

 Neperimpox Jet Fortune Ind

 Sietae Federal Corp.

 Igal Empire Assembly

 Fretensis Patronage

 HIP 1885 Patron's Principles

 Lockdowns increase the security rating for a system but also have a negative effect on the system's wealth. Increased bounty hunting activity can shorten the lockdown period.

 Here are 10 of the 1,104 minor factions experiencing civil unrest:

 Pontae Camorra

 Laifan Co

 Taramaliwa Allied Commodities

 LP 466-235 Fortune Corporation 

 Iota Horologii Ltd

 Wayan Energy Network

 Democrats of Masans

 Manbatz Systems

 Uniting Noegin

 United Nedos League

 Civil unrest is caused by illegal activity within the system as well completing contracts from more nefarious sources. The wealth rating and standard of living will suffer when a system contains civil unrest. Combat missions and activities can be utilised to end civil unrest.

 Data is correct at time of publishing.",https://community.elitedangerous.com/en/galnet/uid/56a74a049657ba4d0c730a89
"Galactic News: Weekly Economic Report",25 JAN 3302,"In this weekly digest, the latest GalNet data is compiled to show the economic state of a short list of minor factions and the star systems they inhabit.

 Here are 10 of the 12,177 minor factions currently enjoying an economic boom:

 Chi Herculis Creative Group

 HIP 62249 Allied Limited

 66 Draconis Incorporated

 Maurr Monarchy

 Worker's Party of HIP 38235

 Monarchy of Treima

 Laturesingo Empire Group

 HIP 112441 Services

 Rio Paha State Group

 Bestia General Organisation

 When in boom, the wealth of a system is increased for the duration and all trade missions have double the effect on influence. Boom can also positively increase a minor faction's influence. Boom can be entered by consistent trade profits and completed trade contracts. Booms tend to last until they naturally expire or until some other indicator takes precedence, such as famine.

 Here are 10 of the 610 factions currently experiencing economic bust:

 LTT 5455 Jet Clan

 League of George Pantazis Defence Force

 Sha Gigas Ltd

 Dragons of Urvane

 Future of Zeta Fornacis

 HIP 18527 Liberty Party

 V1581 Cygni Gold Rats

 Kruger 60 and Co

 LHS 215 Purple Galactic Ind

 Cordenet Jet Ring

 The wealth of a system diminishes while in bust and the minor faction's influence is also lessened. The effect of trade contracts and actions do not contribute to boom while a bust is active. A bust generally has to run its course before ending.

 Data is correct at time of publishing.",https://community.elitedangerous.com/en/galnet/uid/56a5fa109657bae044730a88
"Galactic News: Weekly Expansion List",23 JAN 3302,"Each week, GalNet presents a list of 10 of the 1,370 minor factions currently expanding into new systems.

 Osermo Gold Dynamic Incorporated

 HIP 43296 Labour

 Slatus PLC

 Orgen Citizen Party

 The Gathering

 League of Mannona

 Confederacy of Bondranses

 Labour of Cochi 

 Indines Commodities

 Ambirikar Imperial Society

 Expansion occurs when a minor faction reaches a sufficient influence rating and there is a populated system within striking distance. The act of expansion is a costly one, and the wealth and development rating suffers during the period of expansion.

 Data is correct at time of publishing.",https://community.elitedangerous.com/en/galnet/uid/56a20c979657ba2a7761ba04
