TITLE,DATE,TEXT,UID
"Week in Review",27 MAY 3304,"Here are this week’s major stories.

 Terrorist group the League of Reparation has committed three further murders in Federation space.

 The victims include two members of the Pilots Federation. In both cases, the Commanders’ ships were laser-branded with the words ‘FOR JAMESON’.

 Commodore Riri McAllister of the Alliance Defence Force has been appointed to the Council of Admirals, filling the vacancy left by the late Tulimaq Buchanan, who was killed by the League of Reparation. McAllister has pledged to support efforts against the terrorist group responsible for her predecessor’s death.

 Meanwhile, entertainment journalist Solomon Helios has been speculating about the romantic life of Princess Aisling Duval, who is understood to have spurned the advances of Admiral Denton Patreus. Three potential suitors have been identified: Senator Caspian Leopold, anti-slavery campaigner Jarl Toredo, and Federal Ambassador Jordan Rochester.

 In other news, Los Chupacabras, an independent faction based in the LFT 926 system, has announced plans for a musical event known as the Jailhouse Rock and Blues Music Festival. In support of the event, Los Chupacabras have placed an open order for quantities of beer, tobacco, coffee and narcotics, and have promised to reward pilots who deliver these commodities to Meredith City in the LFT 926 system.

 Authorities in the T’iensei system have reported a sharp increase in the number of criminals operating in the area. To counter this threat, the Autocracy of T’iensei has placed a kill order on all ships on its wanted list, and has promised to reward pilots who deliver bounty vouchers to Dzhanibekov Port.

 Finally, two community-led initiatives reached successful conclusions this week. In the core systems, an operation to recover survivors and salvage from a convoy attacked by pirates was supported by scores of independent pilots, while in Colonia, hundreds of Commanders delivered microresources to the Colonia Co-Operative, which is investigating the region’s potential to support larger populations in the future.

 And those are the main stories this week.",https://community.elitedangerous.com/en/galnet/uid/5b0670450844e344c5651e97
"The Courtship of Aisling Duval",26 MAY 3304,"A media broadcast has identified a number of potential romantic suitors for Princess Aisling Duval.

 Entertainment journalist Solomon Helios discussed the matter in a special edition of his programme:

 “There’s been a lot of discussion about Aisling Duval lately, with some viewing her as reaching a certain maturity in the political arena. But never mind that! What we want to know is: who is the galaxy’s most eligible princess dating?”

 “Let’s face it, there must be no end of gentlemen focusing their sights on her. She’s a Duval, the daughter of the late Emperor, and a woman of enormous charm, intelligence and culture. Plus – she’s a stunner!”

 “Three years ago it looked like Admiral Denton Patreus might be the one tying the knot. But we can assume that Aisling Duval spurned his advances, perhaps concluding – like many of us – that Patreus was more interested in the Imperial throne than anything else. So, who might be wooing the ‘people’s princess’ now?”

 “The first possibility is Senator Caspian Leopold, who has attended many meetings with Aisling and speaks warmly of her in interviews. Of course, the senator is almost twice her age, but he is undoubtedly a gifted orator, not to mention enormously wealthy and influential. And sometimes experience wins out!”

 “On the other end of the scale is a young man called Jarl Toredo, who has been spotted visiting Aisling at the palace. This passionate firebrand runs an organisation called Universal Liberty, and has made a name for himself campaigning against Imperial slavery. So naturally, any relationship would give Aisling’s own charity an enormous PR boost.”

 “Toredo is a salt-of-the-earth type who has worked hard to build a life for himself. His background could not be more different from Aisling’s, with both his parents having died in servitude. A romance seems unlikely…but I wouldn’t rule it out!”

 “Potential suitor number three, Federal Ambassador Jordan Rochester, has been stationed on Aisling’s home planet Emerald, where the two of them took a private tour around the Prism’s Shades art installation. The tall and handsome ambassador cut a striking figure beside the princess, as the empathic art pulsed with light around them. A political gesture designed to soothe relations with the Federation, or something more personal?”

 “One thing’s for sure – Princess Duval walks her own path, and has no problem with upsetting the established order. So when it comes to her love life, all bets are off!”",https://community.elitedangerous.com/en/galnet/uid/5b066cd70844e336804c63e4
"Commodore McAllister Appointed to Council of Admirals",25 MAY 3304,"Commodore McAllister Appointed to Council of Admirals

 Commodore Riri McAllister of the Alliance Defence Force has been appointed to the Council of Admirals and promoted to the position of Rear Admiral.

 The Council of Admirals is responsible for military strategy for the entire Alliance, and each of its six members commands a contributing navy. A vacancy was created when Fleet Admiral Tulimaq Buchanan was assassinated by the League of Reparation.

 McAllister, who hails from the Lave system and who is now in charge of its navy, is the youngest person ever to be appointed to the Council. She is also the most junior in rank, having bypassed several other candidates from the ADF admiralty, which has caused some controversy.

 Admiral George Varma defended the appointment:

 “Despite her relative youth, McAllister is one of our most decorated combat veterans and a master strategist. This makes her an excellent choice to help defend the Alliance.”

 The newly promoted Rear Admiral McAllister made a characteristically brief statement:

 “I’m grateful to the Council for this honour. As well as my naval duties, I will be aiding efforts against the terrorist group responsible for my predecessor’s death.”",https://community.elitedangerous.com/en/galnet/uid/5b0567732ad53f6cd00a07e5
"Temporary Tax Freeze Announced",24 MAY 3304,"A galaxy-wide suspension of revenue tax has been announced. All three superpowers are supporting the freeze, which will see profit margins for everyday commodities increase.

 The temporary alleviation will allow fiscal authorities to complete a much-needed evaluation of galactic taxation.

 The news is expected to be warmly received by traders, who will earn more for their goods for the duration of the moratorium.

 The galaxy’s independent engineers, who constitute a vital part of the galactic economy, have agreed to support the freeze by offering their designs in exchange for more readily available materials.

 The tax suspension will run from the 24th to the 30th of May 3304.",https://community.elitedangerous.com/en/galnet/uid/5b057048b2d7a22c144aba6e
"Starport Status Update",23 MAY 3304,"This report presents the latest data on starports experiencing technical issues as a result of Thargoid Sensor related interference.

 The following starports are currently closed:

 Boe Orbital, Abast Samo

 Hansen Platform, Jimavi

 Hutton Dock, Khaka

 Kirk Dock, CD-75 661

 Rennie Hub, Yorua

 Singer Orbital, Matsya

 Solovyev Colony, Carcinus

 Thomas' Claim, Telin

 Vaucouleurs Vision, Veroklist

 Walker Port, HIP 14886

 Woolley Orbital, Tchernobog

 The following starports continue to experience technical issues:

 Sturckow Port SPOCS 253

 Meanwhile, the following starports are on the brink of closure:

 Brady Ring, MET 20

 Bowell Port, Itzamnets

 Stackpole City, Lugger

 Maausk, Maausk

 Mitchell Dock, Meene",https://community.elitedangerous.com/en/galnet/uid/5b03e87caf87326bf14c0006
"Week in Review",20 MAY 3304,"Here are this week’s major stories.

 A member of the Council of Admirals, which commands the Alliance Defence Force, has been murdered. The League of Reparation has claimed responsibility. It has been confirmed that an ancestor of the victim, Fleet Admiral Buchanan, was a senior commander in the INRA. It has also been suggested that the League’s assassins are being aided by sympathetic individuals in positions of influence.

 Meanwhile, an increasing number of religious movements in the core systems are proclaiming that humanity is on the verge of destruction. The return of the Thargoids has led to the emergence of dozens of radical groups, and although their nature varies, the message is the same: the apocalypse is coming. Authorities have responded by restating that the Thargoid threat is being controlled.

 Scientists in Colonia are investigating the region’s potential to support larger populations in the future. Professor Alexei de la Vega, who is leading the research, published this statement: “Over the past few years the region’s population has expanded ferociously, so it has become a priority to investigate how Colonia might support even greater numbers, and what kind of infrastructure would be required. This research requires a range of specialised materials, for which we’re prepared to pay handsomely.”

 In other news, a convoy travelling through the core systems has come under attack from a pirate group, and local authorities are requesting assistance in finding survivors. Search-and-rescue teams have been despatched, but the volume of debris is significant, and independent pilots in the area have been asked to lend their support.

 Finally, a spokesperson for the Moritasgus Imperial Corporation has announced that its appeal for commodities has been enthusiastically received by the galactic community. Hundreds of pilots supported the initiative by delivering commodities to Vaucouleurs Vision, and by protecting traders in the Veroklist system.

 And those are the main stories this week.",https://community.elitedangerous.com/en/galnet/uid/5afc330678690f5fec5e51fe
"Fringe Doomsayer Cults on the Rise",19 MAY 3304,"An increasing number of religious movements in the core systems are proclaiming that humanity is on the verge of destruction.

 Awareness of the issue has been raised by independent reporter Gethin Okonkwo, who published an article outlining the phenomenon:

 “The return of the Thargoids has led to the emergence of dozens of radical groups. Although their nature varies, the message is the same: the apocalypse is coming.”

 “Some of these groups are distinctly religious in flavour. The Church of the Eternal Void, for example, preaches that the war for human souls is almost lost. Their view of the Thargoids as ‘demons from a hellish universe’ and the Guardians as ‘beings of light who have decreed us unworthy of salvation’ runs along classic theological lines.”

 “Others, such as Generation Omega, stoically accept that our time is almost over. They state that ‘superior spacefaring lifeforms will naturally destroy inferior ones, just as our own cultures have overrun each other since prehistory’. Generation Omega plans to build mass euthanasia centres for planetary populations, declaring that the human era deserves to end in a dignified manner.”

 “Of course there have always been ‘doomsayers’, and naturally our governments refuse to accept them as legitimate. But that hasn’t stopped these organisations from attracting thousands of citizens and millions of credits, with their followers growing in number rapidly.”

 “During wartime, many people become desperate for the certainty that such belief systems provide. We are likely to see these radical elements increase their influence as long as the shadow of the Thargoids falls over us.”

 Authorities in the core systems responded to Okonkwo’s article by restating that the Thargoid threat is being controlled and that such fearmongering is unwarranted.",https://community.elitedangerous.com/en/galnet/uid/5afc3617b57fd80b460215ea
"Veroklist Campaign Concludes",18 MAY 3304,"A spokesperson for the Moritasgus Imperial Corporation has announced that its appeal for commodities has been enthusiastically received by the galactic community. Hundreds of pilots supported the initiative by delivering commodities to Vaucouleurs Vision, and by protecting traders in the Veroklist system.

 Moritasgus Imperial Corporation spokesperson Superintendent Arnold Cochran released the following statement:

 “We are pleased that the faith shown in us by the Empire has been rewarded. The expansion of facilities means we can now safely contain some of the worst criminals in the Empire.”

 Pilots who contributed to the initiative can now collect their rewards from Vaucouleurs Vision in the Veroklist system.",https://community.elitedangerous.com/en/galnet/uid/5afc35736ae7f7336b0c9130
"Alliance Admiral Murdered by League of Reparation",17 MAY 3304,"A member of the Council of Admirals, which commands the Alliance Defence Force, has been murdered. The League of Reparation has claimed responsibility.

 Fleet Admiral Tulimaq Buchanan was travelling to a naval ceremony at Lave Station when his private vessel was attacked and destroyed. The admiral’s personal staff and the ship’s crew were also killed.

 Moments later, the following message was transmitted to news feeds across the galaxy:

 “We do not forget the crimes of the INRA. We do not forgive those who carry their guilt. For Jameson.”

 Chief Inspector Kay Kilbride, a founding member of the tri-superpower taskforce investigating the League, delivered the following statement:

 “We are treating this attack as an act of terrorism from the League of Reparation. Fleet Admiral Buchanan’s family history verifies that one of his forebears was a senior commander in the INRA prior to settling down on Lave over a century ago.”

 “We are working to identify the attackers, who somehow managed to avoid local security forces. There’s evidence to suggest that the League’s assassins are being aided by sympathetic individuals in positions of influence. Our investigation continues.”

 The Alliance Assembly released a joint statement:

 “This is a sickening and cowardly act of aggression that has cost us dearly. Such a brutal assault on our people and values cannot go unpunished.”

 Commodore Riri McAllister spoke on behalf of the Alliance Defence Force:

 “A replacement member for the Council of Admirals will soon be appointed. In the meantime, we are doing all we can to support the taskforce in tracking down these criminals.”",https://community.elitedangerous.com/en/galnet/uid/5afc09b835904f70042b0b71
"Week in Review",13 MAY 3304,"Here are this week’s major stories.

 There has been widespread disquiet over recent reports that Thargoid ships have been encountered in the core systems. Admiral Aden Tanner, chief military liaison for Aegis, addressed these concerns, saying, “Reports that the Thargoids are encroaching upon the core systems en masse are grossly overstated. The enemy is contained.”

 Meanwhile, a multi-agency taskforce investigating the League of Reparation, the organisation responsible for the murder of Senator Nestor Cartesius, has made significant progress. Captain Niamh Seutonia of the IISS confirmed that the League is better organised and more widely spread than first suspected, and that all evidence points to an extremely committed group.

 The Empire has announced plans to construct a new Riker-Class Prison Ship in the Veroklist system. Once complete, the ship will house criminals who accepted a period of Imperial slavery in lieu of a jail sentence, but who have proved to be too dangerous or unstable for such corrective punishment. The Moritasgus Imperial Corporation is overseeing the initiative.

 Finally, The Utopia campaign to construct a military installation in its home system has now concluded. Many traders delivered a huge quantity of construction material to Bobko City, which will be used to build defences for the Sim-Archive. Other independent pilots protected the operation by eliminating pirate vessels.

 And those are the main stories this week.",https://community.elitedangerous.com/en/galnet/uid/5af42d3e6960621aa2238dde
"Utopia Campaign Concludes",11 MAY 3304,"The Utopia campaign to construct a military installation in its home system has now concluded. Many traders delivered a huge quantity of construction material to Bobko City, which will be used to build defences for the Sim-Archive. Other independent pilots protected the operation by eliminating pirate vessels.

 Utopia’s spokesperson, Dr Leigh Constantinides, expressed her gratitude:

 “On behalf of Utopia, I would like to thank everyone who worked so hard to support this project. We hope that this will safeguard the Sim-Archive for the benefit of all our descendants.”

 Pilots who contributed to the initiative can now collect their rewards from Bobko City in the Narri system.",https://community.elitedangerous.com/en/galnet/uid/5af42c2b743e4b0b2555bd82
"Aegis Responds to Concern over Thargoid Incursions",10 MAY 3304,"There has been widespread disquiet over recent reports that Thargoid ships have been encountered in the core systems.

 The level of anxiety is exemplified by political spokesperson Councillor Rasmus Tseng, who said:

 “For months now, communities in the core systems have been living in a state of fear, wondering which will be the next to be targeted. The Thargoids have been striking at starports in the region one by one, and nobody is able to stop them! Why are the powers doing so little? Where are our defences, our fleets? Surely the core systems cannot be so vulnerable?”

 Admiral Aden Tanner, chief military liaison for Aegis, directly addressed these concerns:

 “Reports that the Thargoids are encroaching upon the core systems en masse are grossly overstated. Although they have crossed the threshold, all we have seen so far are localised incidents in fringe systems. This is not a full-scale invasion, and it does not warrant large fleet movements of the kind that have been suggested.”

 “Rest assured: the enemy is contained. There is no need for panic. Courageous independent pilots, armed with Aegis technology, are doing a superb job at halting the Thargoids’ progress. It’s to be expected that we suffer occasional losses in this conflict, but these do not indicate an impending catastrophe.”",https://community.elitedangerous.com/en/galnet/uid/5af2cfb2b6817276b1137812
"Covert Organisation Discovered",05 MAY 3304,"The Imperial Internal Security Service has discovered that the murderer of Senator Nestor Cartesius was acting on behalf of a secret organisation.

 Captain Niamh Seutonia, leading the IISS investigation into Cartesius’s death, made this statement:

 “We had determined Senator Cartesius was killed by a nerve toxin, and that whoever administered it was trained in circumventing security. Our leads pointed to an ex-member of the Imperial Guard now operating as a freelance assassin. We tracked her to her hideout, where she resisted arrest. Unfortunately, in the subsequent exchange of gunfire, we had no choice but to eliminate the assassin.”

 “Examination of the killer’s communication equipment confirmed that she was hired to kill Cartesius and deliver the ‘For Jameson’ message. Her employers identified themselves as the League of Reparation. It seems that the motive was indeed revenge – the League’s avowed goal is to secure ‘justice for the victims of the INRA’s crimes’.”

 “We are now widening our investigation and establishing a taskforce. The IISS will uncover this organisation and eradicate it before it can commit further atrocities.”

 When asked if anyone connected to the INRA might be at risk, Captain Seutonia replied:

 “That is a distinct possibility. If the League of Reparation is targeting the descendants of those involved in the INRA’s activities, there are potentially thousands who may be targeted, and not just in the Empire. To that end I have already made contact with my counterparts in the Federation and the Alliance, and invited them to work with our taskforce.” ",https://community.elitedangerous.com/en/galnet/uid/5aeaeeb2d71b1a7d5c760e78
"Antal’s Pessimism Triggers Backlash",04 MAY 3304,"Many key figures have contested Pranav Antal’s suggestion that humanity could lose the conflict against the Thargoids.

 Federal Shadow President Felicia Winters commented:

 “It’s surprising to hear such a dystopian prediction from the leader of Utopia! I know Antal’s heart is in the right place when he talks about preparing for the far future, but our focus should be on the present. The Thargoid threat has prompted an unprecedented level of inter-power cooperation, and this positive approach is what we must concentrate on.”

 Admiral Aden Tanner made a statement on behalf of Aegis:

 “Let me make this clear: our enemy may be powerful, but they are far from achieving victory. With our AX weaponry and new megaships, Aegis is leading an effective resistance against Thargoid forces.”

 Further refutation came from Li Yong-Rui, CEO of the Sirius Corporation:

 “With all due respect to Antal, his peculiar vision of humanity surviving as a mass of digital ghosts cannot be taken seriously. It’s not as if civilisation is on the edge of collapse – for most of us it remains business as usual. Our survival instincts and ingenuity will keep our societies functioning for a long time to come.”",https://community.elitedangerous.com/en/galnet/uid/5aeae28e7d387844d650ef2e
"Week in Review",29 APR 3304,"Here are this week’s major stories.

 Simguru Pranav Antal, leader of Utopia, has addressed the possibility that humanity may lose the conflict against the Thargoids. In a public statement, he suggested that the Sim-Archive – a digital repository of human memories – could be the key to humanity’s survival, should the Thargoids overwhelm the human race.

 Meanwhile, the murder of Imperial Senator Nestor Cartesius has led to widespread public speculation. One commentator speculated that the killer was “motivated by the discovery of John Jameson’s ship, and the logs that prove he was manipulated and sacrificed by the INRA”. A member of the Imperial Internal Security Service confirmed that the organisation was pursuing forensic leads from the crime scene.

 In other news, the Vadimo Patrons of Law have announced plans to host an elaborate soirée in the Vadimo system. A spokesperson for the organisation said, “We’ve got aggressive aliens on the doorstep and no one seems entirely sure what to do about it. So we thought – why not throw a big party?”

 Finally, Angeli Imperial Enterprises has announced that its campaign to build a Bowman-class science vessel has been enthusiastically received by the galactic community. Scores of pilots supported the initiative by delivering commodities to Kanai Enterprise and by eliminating agitators in Blido Piru, thereby ensuring the safety of traders.

 And those are the main stories this week.",https://community.elitedangerous.com/en/galnet/uid/5ae33228b0fcc355d41ae005
"Senator’s Death Raises Questions about INRA",28 APR 3304,"The murder of Imperial Senator Nestor Cartesius has led to widespread public speculation, along with an increased interest in the activities of the Intergalactic Naval Reserve Arm.

 Dr Oskar Kincaid, an Alliance historian, examined the backdrop to the case:

 “The INRA has always been viewed with suspicion. Contemporaneous records suggest that it was involved in biochemical warfare against the Thargoids during their original incursion in the 3100s. There were even rumours of experimentation on live Thargoid subjects, but at the time many saw this as the only way to halt a superior hostile force.”

 “Why this shadowy operation from one and a half centuries ago should now result in an Imperial senator’s death is a matter of conjecture. But there are many documented cases of retroactive retribution, where one family – or its followers – seeks atonement from another. History’s course is often diverted by the flow of bloodlines.”

 Jast Fernández, chief editor of an independent media outlet, made more candid observations:

 “It’s clear that the killer was motivated by the recent discovery of Commander Jameson’s ship, and the logs that prove he was manipulated and sacrificed by the INRA. If one of Cartesius’s great-grandparents was responsible, of course that would make him a target. And although it’s hard to condone murder, it’s also difficult not to see this as an ethically grey area. The INRA’s betrayal of Jameson is a monstrous injustice that cries out for redemption.”

 Imperial newsfeeds featured an appeal from Senator Pal Vespasian:

 “The loss of my friend and colleague in the Senate is a terrible tragedy. I ask that Nestor’s family be given space to grieve.”

 Captain Niamh Seutonia, who is leading the IISS investigation, also released a brief statement:

 “Assumptions regarding Senator Cartesius’s death are unhelpful at this stage. We are currently pursuing forensic leads from the crime scene as well as undertaking background research. I will keep the public apprised of the facts.”",https://community.elitedangerous.com/en/galnet/uid/5ae1a2f17249f74fb05477e7
"The Biggest Party of 3304",27 APR 3304,"The Vadimo Patrons of Law, an Imperial organisation based in Vadimo, has announced plans to host an elaborate soirée in the Vadimo system.

 A spokesperson for the organisation elaborated on the nature of the event:

 “Let’s be honest, things aren’t great at the moment. We’ve got aggressive aliens on the doorstep and no one seems entirely sure what to do about it. So we thought – why not throw a big party? Give the people of Vadimo a chance to forget about their worries for a night. We want this to be the best party the system has ever seen. Or at least the best one of 3304.”

 To ensure that the event is a success, Vadimo Patrons of Law has placed an open order for a range of commodities, and has promised to reward pilots who deliver these goods to Sikorsky Station. The organisation has also placed a kill order on all ships on its wanted list, to guarantee that those delivering commodities to Sikorsky Station can do so safely.

 The campaign begins on the 26th of April 3304 and will run for one week. If the final target is met earlier than planned, the campaign will end immediately.",https://community.elitedangerous.com/en/galnet/uid/5ae1a3ea4ba5241c051383ba
"Utopia Plans for Humanity’s Extinction",26 APR 3304,"An announcement from Simguru Pranav Antal, leader of Utopia, has addressed the possibility that humanity may lose the conflict against the Thargoids.

 “For many years, our Sim-Archive has bridged the past and the future by digitally preserving the memories of countless deceased individuals. Should there come a time when our physical selves no longer exist, it is the Sim-Archive alone that will preserve humankind’s essence.”

 “As such, in these volatile times, our priority is to ensure that the Sim-Archive survives humanity’s potential extermination. We urge all galactic citizens to join Utopia and help the collective soul of our species live on.”

 Commander Solveig Smith, who has fought the Thargoids in the Pleiades, commented:

 “Antal makes it sound like we are about to be wiped out, which is far from the truth. Things are tough right now, but we’re a long way off having to convert the whole human race into software!”

 A more practical concern was raised by Marquis Felix Novantico, a retired military strategist for the Imperial Navy:

 “Pranav Antal’s pessimism notwithstanding, an increase in security for his Sim-Archive is logically sound. The data it contains makes it a valuable prize for our enemy. Should the Thargoids gain access to it, it could lead to a better understanding of human psychology, and allow them to anticipate our tactics more effectively.”",https://community.elitedangerous.com/en/galnet/uid/5adf3499b14e287e736eb6de
"Starport Status Update",25 APR 3304,"This report presents the latest data on starports experiencing technical issues as a result of Thargoid Sensor related interference.

 The following starports are currently closed:

 Antonelli Station, HR 1201

 Asire Arena, Dakondunii

 Boe Orbital, Abast Samo

 Ford Hub, Khaka

 Hutton Dock, Khaka

 Kanwar Orbital, Tz'utuls

 Solovyev Colony, Carcinus

 Thomas' Claim, Telin

 Walker Port, HIP 14886

 Meanwhile, the following starports are on the brink of closure:

 Ali Point, Pehuti

 Asimov Dock, Omicron Ursae Majoris

 Auld Platform, Djirupatha

 Baudin Relay, Li Chen Yun

 Bear Settlement, HIP 32350

 Born Hub, Amemakarna

 Bulychev Laboratory, Lyncis Sector KM-V b2-3

 Canonn Institute, Col 285 Sector IX-T d3-43

 Eskridge Mine, Saptara

 Extra Refinery, Azrael

 Gaiman Beacon, Onyayp

 Holdstock Beacon, Kamchadals

 Kimberlin's Inheritance, Lyncis Sector DQ-Y c9

 Makeev Plant, Lyncis Sector MH-V b2-3

 Noli Enterprise, HIP 32135

 Piccard Escape, Lyncis Sector DQ-Y c15

 Pike Works, Agarahma

 Qureshi Enterprise, Khaka

 Raymo's R and R and R, Cardea

 Robinson Landing, HIP 32350

 Russell Platform, Alklhaluana

 Shaikh Mines, Agarahma",https://community.elitedangerous.com/en/galnet/uid/5adf42ac716af70e855ab538
"Week in Review",22 APR 3304,"Here are this week’s major stories.

 Imperial Senator Nestor Cartesius has been found dead at his home on Capitol. His death is being treated as a homicide. A note found at the crime scene and believed to have been written by the murderer read: ‘For Jameson’. It has been confirmed that Cartesius was descended from a senior member of the INRA and it is assumed that the motive for the killing was revenge, driven by perceived misconduct on the part of both the INRA and the senator’s ancestor.

 Independent journalist Chukwuma Grant has published an article on peace activist and former Federal President Jasmina Halsey. In the article, Grant is open minded about Halsey’s claims of encountering super-intelligent beings, while suggesting that her statements might be designed to cultivate a following among the disenfranchised. Grant concludes by saying: “Whether she is a visionary, a lunatic or a brilliant political manipulator remains to be seen.”

 Meanwhile, Angeli Imperial Enterprises has announced plans to build a Bowman-class science vessel. Once complete, the megaship will research life on Earth-like worlds and allow the organisation to increase the biodiversity of its crops. In support of this goal, Angeli Imperial Enterprises has placed an open order for various commodities, and placed a kill order on all ships on its wanted list, to ensure that those contributing to the campaign can do so safely.

 Finally, the Rind Gold Electronics Org has announced that its campaign has reached a successful conclusion. Large quantities of research materials and mined resources were delivered to Wegner Market over the past week, allowing the Empire to proceed with the construction of a new pilot-training centre. A spokesperson for the Rind Gold Electronics Org said: “As the dangers facing humanity become more potent, we must seek to cultivate the human mind, and unlock its boundless potential.”

 And those are the main stories this week.",https://community.elitedangerous.com/en/galnet/uid/5ad86839553ee60e3e10306a
"Imperial Senator Murdered",21 APR 3304,"Imperial Senator Nestor Cartesius has been found dead at his home on Capitol. Regional media streams have confirmed that his death is being treated as a homicide.

 Captain Seutonia of the Imperial Internal Security Service conveyed the facts at a press conference:

 “The body of Senator Cartesius was discovered in the early hours of this morning. There were no signs of a struggle, but we did discover a note that we assume was deliberately placed there by the murderer. The note read: ‘For Jameson’.”

 “As is well known, last year the ship of historical figure Commander John Jameson was located, following his final mission on behalf of the now-defunct Intergalactic Naval Research Arm. Presumably, this is the Jameson to whom the note refers.”

 “IISS analysts have confirmed that Nestor Cartesius was directly descended from a senior member of the INRA. We therefore believe that this crime is connected to the recent rediscovery of INRA outposts. Our working hypothesis is that the motive was revenge, driven by perceived misconduct on the part of both the INRA and Cartesius’s ancestor.” 

 Captain Seutonia concluded by saying the investigation was ongoing. 

 Emperor Arissa Lavigny-Duval made a brief statement:

 “The Empire has lost one of its staunchest champions – one whose name will never be forgotten. Rest assured that we will do everything in our power to find those responsible and bring them swiftly to justice.”",https://community.elitedangerous.com/en/galnet/uid/5ad9b55f510d18391e4b1726
"Peace in Her Time: A Profile of Jasmina Halsey",20 APR 3304,"Independent journalist Chukwuma Grant has published an article on peace activist and former Federal President Jasmina Halsey. Grant has described the report as a wide-ranging analysis that addresses “the political impact of a politician renouncing politics”.

 Key extracts from the article are reprinted below:

 “Some believe that Jasmina Halsey always intended to defect from the Federation and join the Alliance, where she currently acts as an advisor to Prime Minister Edmund Mahon. Others assert that after years of inhumane politics, her conscience broke through – that she sought meaning by helping others and striving for concord between the powers.”

 “But it was Starship One’s destruction that transformed Halsey – something that she herself could not possibly have planned. Her subsequent ‘visions’ made her politically toxic, at least as far as the Federation was concerned, allowing her to simply walk away from presidential life. In that escape pod, she escaped from more than an exploding ship – she escaped her previous self.”

 “Critics argue that Halsey’s extraordinary claims of encountering super-intelligent beings and seeing paradise are meaningless without evidence. And yet, in a cosmos containing Thargoids and Guardians, can they be easily dismissed? Or are her outlandish claims designed to cultivate a following among the disenfranchised and make her into a messianic figure?”

 “If Halsey is walking a deliberate path, it remains an unstable one. Many in the Alliance have questioned why their leader is taking advice from a former psychiatric patient, let alone an ex-Federal President. Whether she is a visionary, a lunatic or a brilliant political manipulator remains to be seen.”",https://community.elitedangerous.com/en/galnet/uid/5ad865b027293e25227d1ef2
"Starport Status Update",18 APR 3304,"This report presents the latest data on starports experiencing technical issues as a result of Thargoid Sensor related interference.

 The following starports are currently closed:

 Altshuller Port, Monoto

 Antonelli Station, HR 1201

 Asire Arena, Dakondunii

 Boe Orbital, Abast Samo

 Corte-Real Terminal, 19 Phi-2 Ceti

 Hansen Station, HIP 95256

 Harvey Ring, Gl 606.1 B

 McDivitt Port, Wolf 1022

 Reed Dock, Monoto

 Solovyev Colony, Carcinus

 Talos 1, Peregrina

 Talos 2, Peregrina

 Thomas' Claim, Telin

 Wye-Delta Station, Carcinus

 Meanwhile, the following starports are on the brink of closure:

 Bokeili Ring, HIP 33368

 Farmer Laboratory, Ling Deti

 Ford Hub, Khaka

 Hutton Dock, Khaka

 Kanwar Orbital, Tz'utuls

 Kremmen's Respite, Kioti 368

 Rand Dock, HIP 33368

 Rigaux Survey, HIP 22229

 Tanner City, V886 Centauri

 Walker Port, HIP 14886

 Wegner Market, Rind

 Wollheim Vision, Fuelum

 Young Station, Ling Deti",https://community.elitedangerous.com/en/galnet/uid/5ad5db601ebf117e9b3f810b
"Week in Review",15 APR 3304,"Here are this week’s major stories.

 Princess Aisling Duval’s comments about Aegis have attracted a measure of support. One Imperial senator suggested that Duval had “correctly gauged the mood of the people”, while another commentator suggested that her comments were a sign of maturity.

 Meanwhile, an independent report suggests that piracy has declined since the return of the Thargoids. The author of the report has suggested that the presence of an alien threat has dampened felons’ appetite for preying on fellow humans. Security forces in the Pegasi Sector have refuted these suggestions, however.

 The Empire has announced plans to build a new training centre for novice pilots, and has placed an open order for research materials and mined resources for use in the construction. Once complete, the centre will be home to a state-of-the-art training programme designed to create the next generation of starship pilots.

 In other news, astronomers based in the Sol system may have detected a signal from New Horizons, a space probe launched in 2006 with a mission to study various objects in the Kuiper belt. One of the astronomers responsible for the find gave details of the object’s approximate location, and encouraged explorers to seek it out.

 Finally, a spokesperson for the Atlas Corporation has announced that its campaign to build a megaship has reached a successful conclusion. A parallel initiative from the Privateers Alliance has also achieved its aims, after the organisation’s appeal for commodities was enthusiastically received by the galactic community.

 And those are the main stories this week.",https://community.elitedangerous.com/en/galnet/uid/5acdf81ea987a1184046df6e
"Pirates vs Thargoids?",14 APR 3304,"A new independent report suggests that piracy has declined across occupied space since the return of the Thargoids.

 Dr Jin Rameer, who runs a socio-political think tank, made the following observations in her report:

 “Statistics show a significant reduction in piracy and criminal behaviour since the Thargoid presence was confirmed. But the reason has not come under scrutiny until now.”

 “Has the presence of an alien threat dampened felons’ appetite for preying on fellow humans? It’s widely understood that communities become stronger when faced with a common enemy, so perhaps one positive consequence of the Thargoids’ return is the dissolution of barriers between social groups.”

 “Alternatively, those attracted to piracy may find a greater – and less morally troubling – thrill in turning their weapons on non-human targets. Whether or not their motives are altruistic, criminal elements may be transforming into defenders of the very societies they have previously terrorised.”

 But a spokesperson for security forces in the Pegasi Sector responded:

 “Dr Rameer needs to get out of her comfortable office and into the black. The Kumo Crew have raided dozens of systems in recent months, taking advantage of the fact that our forces are tied up with the Thargoids. Believe me, Archon Delaine sees the Thargoids as an opportunity, not a common enemy. The pirates don’t care if the galaxy burns, as long as their pockets are full.”",https://community.elitedangerous.com/en/galnet/uid/5acdd3bd0c941c291b44130f
